"gameid","playid","team_id","player_id","Oteam2","shooter","eventid","dt","three","clock","quarter","teamName","finalcount","player","shootername","threedeep"
"0021500155",4,60,202683,0,203079,67,7.15000000000001,3.28,251.52,1,"Oklahoma City Thunder",44,"Kanter","Waiters",NA
"0021500155",11,60,203500,0,201586,205,6.87,6.84,291.75,2,"Oklahoma City Thunder",44,"Adams","Ibaka",NA
"0021500155",14,63,2216,0,201144,235,3.62,3.64,151.77,2,"Memphis Grizzlies",43,"Randolph","Conley",3.36
"0021500155",16,63,2216,0,201144,320,3.26999999999998,3.4,453.83,3,"Memphis Grizzlies",43,"Randolph","Conley",NA
"0021500155",17,60,203500,0,201566,331,15.91,4.64,386.03,3,"Oklahoma City Thunder",44,"Adams","Westbrook",4.56
"0021500155",25,60,202683,0,203079,495,12.4,3.12,404,4,"Oklahoma City Thunder",44,"Kanter","Waiters",NA
"0021500155",26,60,203500,0,201566,546,9.71000000000001,3.36,141.08,4,"Oklahoma City Thunder",44,"Adams","Westbrook",NA
"0021500156",5,59,2564,0,201988,114,11.12,4.4,19.44,1,"San Antonio Spurs",40,"Diaw","Mills",NA
"0021500156",6,57,202334,0,203459,129,14.84,4.04,687.74,2,"Portland Trail Blazers",44,"Davis","Crabbe",3.88
"0021500156",7,59,2561,0,2446,129,3.80000000000007,3.84,662.23,2,"San Antonio Spurs",40,"West","Butler",NA
"0021500156",8,59,2561,0,201980,166,10.8,6.72,501.27,2,"San Antonio Spurs",40,"West","Green",NA
"0021500156",9,59,200746,0,201980,193,6.99000000000001,3.44,312.54,2,"San Antonio Spurs",40,"Aldridge","Green",NA
"0021500156",10,59,1495,0,202695,201,6.75,6.8,202.31,2,"San Antonio Spurs",40,"Duncan","Leonard",NA
"0021500156",10,59,200746,0,202695,200,6.31,6.36,206.71,2,"San Antonio Spurs",40,"Aldridge","Leonard",5.6
"0021500156",14,59,200746,0,202695,295,5.72000000000003,5.76,351.68,3,"San Antonio Spurs",40,"Aldridge","Leonard",NA
"0021500156",15,57,203486,0,202329,299,3.04000000000002,3.08,319.62,3,"Portland Trail Blazers",44,"Plumlee","Aminu",NA
"0021500156",16,59,1495,0,2564,319,7.16,5.56,247.02,3,"San Antonio Spurs",40,"Duncan","Diaw",3.64
"0021500156",18,57,202334,0,203081,338,5.52,3.56,117.5,3,"Portland Trail Blazers",44,"Davis","Lillard",NA
"0021500156",26,59,200746,0,1938,444,10.27,3.64,82.68,4,"San Antonio Spurs",40,"Aldridge","Ginobili",NA
"0021500157",4,56,2199,0,202688,19,11.72,3.44,536.25,1,"Phoenix Suns",41,"Chandler","Knight",NA
"0021500157",5,56,2199,0,202339,42,16.75,3.36,479.21,1,"Phoenix Suns",41,"Chandler","Bledsoe",3.04
"0021500157",11,47,101150,0,201156,118,3.25,3.28,71.61,1,"Los Angeles Lakers",44,"Williams","Young",NA
"0021500157",18,47,201156,0,201156,187,3.48000000000002,3.52,418.6,2,"Los Angeles Lakers",44,"Young","Young",NA
"0021500157",18,47,1626204,0,201156,187,3.16000000000003,3.2,417.16,2,"Los Angeles Lakers",44,"Nance Jr.","Young",NA
"0021500157",23,47,201579,0,1626156,264,9.75,3.12,22,2,"Los Angeles Lakers",44,"Hibbert","Russell",NA
"0021500157",28,56,2199,0,200782,294,3.39999999999998,3.44,526.76,3,"Phoenix Suns",41,"Chandler","Tucker",NA
"0021500157",30,47,201579,0,1897,307,4.69,4.72,443.8,3,"Los Angeles Lakers",44,"Hibbert","World Peace",4.28
"0021500157",33,56,203458,0,203462,366,19.24,6.12,128.43,3,"Phoenix Suns",41,"Len","Goodwin",5.48
"0021500157",33,56,203933,0,203462,366,18.56,3.24,127.75,3,"Phoenix Suns",41,"Warren","Goodwin",NA
"0021500157",35,47,201579,0,203903,469,3.80000000000001,3.84,254.74,4,"Los Angeles Lakers",44,"Hibbert","Clarkson",NA
"0021500158",1,64,101162,0,203490,10,5.12,5.2,592.23,1,"Washington Wizards",40,"Gortat","Porter",5.12
"0021500158",7,64,2743,0,202066,73,8.91999999999996,6.24,283.77,1,"Washington Wizards",40,"Humphries","Temple",4.84
"0021500158",10,49,203948,0,201573,113,3.56,3.6,18.08,1,"Milwaukee Bucks",43,"O'Bryant","Bayless",NA
"0021500158",13,49,203948,0,202349,185,3.01999999999998,3.32,453.37,2,"Milwaukee Bucks",43,"O'Bryant","Vasquez",NA
"0021500158",22,49,202328,0,203487,318,4.39999999999998,4.44,403.45,3,"Milwaukee Bucks",43,"Monroe","Carter-Williams",3.96
"0021500158",28,49,203089,0,202349,424,3.15999999999997,3.2,592.62,4,"Milwaukee Bucks",43,"Henson","Vasquez",3.08
"0021500158",30,64,2403,0,202322,482,8.16000000000003,4.28,305.3,4,"Washington Wizards",40,"Nene","Wall",NA
"0021500158",31,64,201971,0,202390,487,5,5.04,272.04,4,"Washington Wizards",40,"Blair","Neal",3.84
"0021500159",5,51,201572,0,2207,63,3.77000000000001,3.88,227.72,1,"Brooklyn Nets",41,"Lopez","Johnson",3.32
"0021500159",6,51,201152,0,201961,75,11.84,5.12,188.56,1,"Brooklyn Nets",41,"Young","Ellington",NA
"0021500159",6,51,203080,0,201961,75,12.36,4.16,193.12,1,"Brooklyn Nets",41,"Robinson","Ellington",NA
"0021500159",8,37,203118,0,203118,88,3.24,3.32,66.62,1,"Atlanta Hawks",41,"Scott","Scott",3.32
"0021500159",12,51,203080,0,203499,120,6.51999999999998,5.16,586.52,2,"Brooklyn Nets",41,"Robinson","Larkin",4.4
"0021500159",16,51,201572,0,2207,172,12.23,3.44,314.63,2,"Brooklyn Nets",41,"Lopez","Johnson",NA
"0021500159",18,51,201152,0,101127,185,3.21000000000001,3.24,195.62,2,"Brooklyn Nets",41,"Young","Jack",NA
"0021500159",20,37,200794,0,200794,229,5.64999999999998,3.2,698.13,3,"Atlanta Hawks",41,"Millsap","Millsap",NA
"0021500159",22,51,201152,0,101127,258,16.84,5.76,409.92,3,"Brooklyn Nets",41,"Young","Jack",NA
"0021500159",22,51,1626178,0,101127,258,17.69,8.04,412.02,3,"Brooklyn Nets",41,"Hollis-Jefferson","Jack",4.76
"0021500159",27,51,201152,0,2207,301,8.60999999999999,8.6,183.95,3,"Brooklyn Nets",41,"Young","Johnson",NA
"0021500159",33,37,200794,0,201143,434,19.69,3.96,158.52,4,"Atlanta Hawks",41,"Millsap","Horford",3.6
"0021500160",4,39,202389,0,2590,42,6.13,4.4,385.11,1,"Cleveland Cavaliers",36,"Mozgov","Williams",4.4
"0021500160",8,39,201567,0,2544,67,4.61000000000001,4.64,194.99,1,"Cleveland Cavaliers",36,"Love","James",4.4
"0021500160",9,39,203521,0,2592,76,4.64000000000001,4.64,167.78,1,"Cleveland Cavaliers",36,"Dellavedova","Jones",4.48
"0021500160",10,65,201229,0,203484,84,9.56,4.08,115.17,1,"Detroit Pistons",42,"Tolliver","Caldwell-Pope",3.56
"0021500160",12,65,201229,0,203484,94,4.98,5.04,40.91,1,"Detroit Pistons",42,"Tolliver","Caldwell-Pope",NA
"0021500160",12,65,203083,0,203484,94,13.54,3.24,49.47,1,"Detroit Pistons",42,"Drummond","Caldwell-Pope",NA
"0021500160",13,39,202684,0,2210,97,25.27,5.48,34.14,1,"Cleveland Cavaliers",36,"Thompson","Jefferson",5.48
"0021500160",15,39,202684,0,203521,128,16.28,3.68,603.18,2,"Cleveland Cavaliers",36,"Thompson","Dellavedova",NA
"0021500160",17,39,2544,0,203521,153,3.65000000000003,3.64,430.35,2,"Cleveland Cavaliers",36,"James","Dellavedova",NA
"0021500160",18,39,201567,0,201567,188,5.69,5.68,167.62,2,"Cleveland Cavaliers",36,"Love","Love",5.36
"0021500160",24,39,202389,0,2590,263,4.02000000000004,4.04,490.92,3,"Cleveland Cavaliers",36,"Mozgov","Williams",3.48
"0021500160",25,65,203083,0,203484,281,6.87,5.68,401.98,3,"Detroit Pistons",42,"Drummond","Caldwell-Pope",5.68
"0021500160",27,39,202684,0,2590,327,5.60999999999999,4.6,210.85,3,"Cleveland Cavaliers",36,"Thompson","Williams",NA
"0021500160",34,39,2747,0,203521,429,6.01000000000005,6.04,402.29,4,"Cleveland Cavaliers",36,"Smith","Dellavedova",NA
"0021500160",34,39,202389,0,203521,430,14.69,3.4,400.6,4,"Cleveland Cavaliers",36,"Mozgov","Dellavedova",3.2
"0021500160",35,65,203083,0,101141,436,8.68000000000001,8.52,338.38,4,"Detroit Pistons",42,"Drummond","Ilyasova",NA
"0021500160",36,65,203083,0,101141,453,3.78,3.8,254.05,4,"Detroit Pistons",42,"Drummond","Ilyasova",NA
"0021500160",40,39,203521,0,2747,502,5.36,5.4,26.66,4,"Cleveland Cavaliers",36,"Dellavedova","Smith",5.24
"0021500161",2,48,202355,0,2736,51,27.89,3.64,416.46,1,"Miami Heat",42,"Whiteside","Deng",NA
"0021500161",12,50,202357,0,202357,423,3.34999999999999,3.36,170.63,3,"Minnesota Timberwolves",41,"Bjelica","Bjelica",NA
"0021500161",15,50,203476,0,202357,437,21.46,5.08,100.89,3,"Minnesota Timberwolves",41,"Dieng","Bjelica",4.44
"0021500161",18,50,203940,0,203897,493,3.71999999999991,3.72,519.68,4,"Minnesota Timberwolves",41,"Payne","LaVine",NA
"0021500161",18,50,1626157,0,203897,493,6.13999999999999,6.12,520.41,4,"Minnesota Timberwolves",41,"Towns","LaVine",NA
"0021500162",23,66,203087,0,201150,386,5.01,5.04,24.44,3,"Charlotte Hornets",42,"Lamb","Hawes",4.88
"0021500162",25,66,201150,0,202689,404,9.55999999999995,3.44,659.17,4,"Charlotte Hornets",42,"Hawes","Walker",3.16
"0021500162",28,52,2546,0,204038,464,8.23999999999995,4.52,366.21,4,"New York Knicks",44,"Anthony","Galloway",3.92
"0021500162",29,66,203087,0,201587,496,7.12,3.32,124.54,4,"Charlotte Hornets",42,"Lamb","Batum",NA
"0021500162",30,52,204001,0,204038,508,4.06,4.16,60,4,"New York Knicks",44,"Porzingis","Galloway",NA
"0021500162",32,66,203469,0,201587,514,27.44,3.28,43.37,4,"Charlotte Hornets",42,"Zeller","Batum",NA
"0021500163",3,43,201581,0,201568,29,19.18,4.52,498.92,1,"Denver Nuggets",43,"Hickson","Gallinari",3.96
"0021500163",3,43,202702,0,201568,29,3.84000000000003,3.88,483.18,1,"Denver Nuggets",43,"Faried","Gallinari",NA
"0021500163",4,43,201581,0,201568,35,18.01,3.68,434.98,1,"Denver Nuggets",43,"Hickson","Gallinari",NA
"0021500163",4,43,202702,0,201568,35,14.99,3.4,434.98,1,"Denver Nuggets",43,"Faried","Gallinari",NA
"0021500163",7,43,202702,0,203914,70,3.89999999999998,3.92,203.48,1,"Denver Nuggets",43,"Faried","Harris",NA
"0021500163",10,43,201568,0,200751,89,8.88,3.32,102.44,1,"Denver Nuggets",43,"Gallinari","Foye",NA
"0021500163",10,43,203123,0,200751,89,3.68000000000001,3.72,94.64,1,"Denver Nuggets",43,"Papanikolaou","Foye",NA
"0021500163",17,40,202087,0,201583,161,9.71000000000004,3.2,332.36,2,"New Orleans Pelicans",42,"Gee","Anderson",NA
"0021500163",20,43,1626144,0,203115,192,3.03999999999999,3.04,136.47,2,"Denver Nuggets",43,"Mudiay","Barton",NA
"0021500163",28,43,201568,0,203115,305,3.09999999999999,3.12,176.96,3,"Denver Nuggets",43,"Gallinari","Barton",NA
"0021500163",32,40,201962,0,201569,334,3.25,3.28,697.12,4,"New Orleans Pelicans",42,"Douglas","Gordon",3.08
"0021500163",33,43,202702,0,1626144,347,18.03,3.32,608.16,4,"Denver Nuggets",43,"Faried","Mudiay",NA
"0021500164",3,44,201939,0,203084,16,11.48,6,648.38,1,"Golden State Warriors",41,"Curry","Barnes",4.6
"0021500164",6,44,203105,0,202691,80,3.26000000000002,3.32,208.9,1,"Golden State Warriors",41,"Ezeli","Thompson",NA
"0021500164",7,44,203105,0,201939,96,15.34,3.2,175.92,1,"Golden State Warriors",41,"Ezeli","Curry",3.2
"0021500164",8,44,203105,0,201939,100,6.51000000000002,6.56,136.96,1,"Golden State Warriors",41,"Ezeli","Curry",NA
"0021500164",12,44,101106,0,202691,165,8.70999999999998,4.28,480.08,2,"Golden State Warriors",41,"Bogut","Thompson",3.4
"0021500164",14,61,201960,0,200768,186,3.00999999999999,3.04,353.49,2,"Toronto Raptors",41,"Carroll","Lowry",NA
"0021500164",17,61,201942,0,200768,214,3.27999999999999,3.32,111.46,2,"Toronto Raptors",41,"DeRozan","Lowry",3.12
"0021500164",17,61,202685,0,200768,214,5.61,3.2,106.13,2,"Toronto Raptors",41,"Valanciunas","Lowry",NA
"0021500164",20,61,202685,0,201960,263,9.23000000000002,6.08,501.07,3,"Toronto Raptors",41,"Valanciunas","Carroll",NA
"0021500164",22,44,2738,0,201939,313,3.96000000000001,3.2,201.28,3,"Golden State Warriors",41,"Iguodala","Curry",NA
"0021500164",23,44,203105,0,2571,334,19.61,3.32,138.06,3,"Golden State Warriors",41,"Ezeli","Barbosa",NA
"0021500164",31,61,202685,0,201960,486,7.10999999999999,4.08,207.04,4,"Toronto Raptors",41,"Valanciunas","Carroll",3.56
"0021500165",1,51,2207,0,2207,15,3.29000000000008,3.32,632.84,1,"Brooklyn Nets",41,"Johnson","Johnson",3.32
"0021500165",2,66,2744,0,101107,16,3.20999999999992,3.24,618.8,1,"Charlotte Hornets",42,"Jefferson","Williams",NA
"0021500165",3,51,201572,0,2207,24,3.6099999999999,3.36,601.56,1,"Brooklyn Nets",41,"Lopez","Johnson",NA
"0021500165",5,66,2744,0,202689,49,7.10000000000002,3.16,451.23,1,"Charlotte Hornets",42,"Jefferson","Walker",NA
"0021500165",7,66,2744,0,1626163,78,4.33000000000004,4.36,270.1,1,"Charlotte Hornets",42,"Jefferson","Kaminsky",NA
"0021500165",11,66,203087,0,202391,143,4.07999999999993,4.12,684.56,2,"Charlotte Hornets",42,"Lamb","Lin",3.72
"0021500165",12,66,101107,0,202391,180,3.97000000000003,4,458.37,2,"Charlotte Hornets",42,"Williams","Lin",3.24
"0021500165",13,51,201572,0,2207,209,13.3,4.08,285.93,2,"Brooklyn Nets",41,"Lopez","Johnson",NA
"0021500165",16,66,2744,0,202391,250,10.6,4.2,47.2,2,"Charlotte Hornets",42,"Jefferson","Lin",NA
"0021500165",17,66,2744,0,202689,276,7.65000000000009,3.44,639.57,3,"Charlotte Hornets",42,"Jefferson","Walker",NA
"0021500165",19,66,2744,0,202689,297,3.84000000000003,3.84,514.82,3,"Charlotte Hornets",42,"Jefferson","Walker",NA
"0021500165",25,51,1626178,0,200745,412,15.55,5.16,669.77,4,"Brooklyn Nets",41,"Hollis-Jefferson","Bargnani",NA
"0021500165",30,51,201152,0,101127,508,3.41,3.44,202.75,4,"Brooklyn Nets",41,"Young","Jack",NA
"0021500165",31,66,2744,0,202689,513,3.34999999999999,3.4,165.68,4,"Charlotte Hornets",42,"Jefferson","Walker",NA
"0021500165",33,51,201572,0,2207,568,14.47,4.44,27.14,4,"Brooklyn Nets",41,"Lopez","Johnson",NA
"0021500166",2,50,203476,0,203498,101,7.89999999999999,3.52,128.89,1,"Minnesota Timberwolves",41,"Dieng","Muhammad",NA
"0021500166",3,53,203932,0,203894,101,3.86999999999999,3.92,111.21,1,"Orlando Magic",41,"Gordon","Napier",NA
"0021500166",4,53,203473,0,1626209,106,12.56,4.72,80.09,1,"Orlando Magic",41,"Dedmon","Hezonja",3.76
"0021500166",21,50,203476,0,203897,453,18.4,5.16,513.58,4,"Minnesota Timberwolves",41,"Dieng","LaVine",4.36
"0021500166",23,53,203094,0,202699,550,5.51000000000001,5.32,92.97,4,"Orlando Magic",41,"Nicholson","Harris",NA
"0021500167",3,55,203457,0,203917,24,12.86,4.04,552.51,1,"Philadelphia 76ers",39,"Noel","Stauskas",NA
"0021500167",17,55,203924,0,203138,211,4.12,4.16,220.6,2,"Philadelphia 76ers",39,"Grant","Thompson",NA
"0021500167",22,54,101133,0,202331,238,5.52,5.48,100.81,2,"Indiana Pacers",41,"Mahinmi","George",NA
"0021500167",25,55,1626143,0,203917,273,3.12,3.16,598.9,3,"Philadelphia 76ers",39,"Okafor","Stauskas",NA
"0021500167",26,54,202730,0,202331,279,3.28000000000009,3.32,564.57,3,"Indiana Pacers",41,"Allen","George",NA
"0021500167",28,55,1626143,0,203924,290,17.77,3.88,531.35,3,"Philadelphia 76ers",39,"Okafor","Grant",NA
"0021500167",39,54,201941,0,203524,525,10.96,3.12,23.45,4,"Indiana Pacers",41,"Hill","Hill",NA
"0021500168",2,38,101161,0,203109,10,9.13,4.92,649.37,1,"Boston Celtics",39,"Johnson","Crowder",NA
"0021500168",3,42,2585,0,202083,19,13.97,4.44,578.83,1,"Dallas Mavericks",43,"Pachulia","Matthews",NA
"0021500168",4,38,101161,0,203096,21,6.63,6.72,552.49,1,"Boston Celtics",39,"Johnson","Sullinger",6.48
"0021500168",4,38,203096,0,203096,19,4.83999999999992,4.92,558.16,1,"Boston Celtics",39,"Sullinger","Sullinger",NA
"0021500168",15,38,101161,0,202738,304,4.10000000000002,4.2,625.41,3,"Boston Celtics",39,"Johnson","Thomas",3.6
"0021500168",17,42,202718,0,202083,322,5.44999999999999,5.48,513.86,3,"Dallas Mavericks",43,"Parsons","Matthews",NA
"0021500168",23,38,202340,0,202340,477,3.26999999999998,3.32,491.96,4,"Boston Celtics",39,"Bradley","Bradley",NA
"0021500168",24,42,203939,0,202083,481,3.38,3.44,470.33,4,"Dallas Mavericks",43,"Powell","Matthews",NA
"0021500168",25,42,2585,0,101114,511,3.92000000000002,3.96,264.73,4,"Dallas Mavericks",43,"Pachulia","Williams",3.48
"0021500168",26,38,101161,0,203096,518,3.38999999999999,3.4,211.41,4,"Boston Celtics",39,"Johnson","Sullinger",3.08
"0021500169",3,58,200752,0,202326,21,3.04000000000008,3.08,553.69,1,"Sacramento Kings",39,"Gay","Cousins",NA
"0021500169",7,37,201143,0,203471,37,7.38,5.12,451.75,1,"Atlanta Hawks",41,"Horford","Schroder",4.44
"0021500169",9,37,201168,0,203934,63,12.73,5.48,307.85,1,"Atlanta Hawks",41,"Splitter","Patterson",NA
"0021500169",11,58,201956,0,202326,115,5.22,5.4,94.67,1,"Sacramento Kings",39,"Casspi","Cousins",4.04
"0021500169",12,37,201143,0,2594,145,3.85000000000002,3.88,648.02,2,"Atlanta Hawks",41,"Horford","Korver",3.16
"0021500169",18,37,201143,0,203471,256,5.63,5.96,126.41,2,"Atlanta Hawks",41,"Horford","Schroder",NA
"0021500169",23,37,200794,0,203200,328,5.90000000000003,5.92,441.55,3,"Atlanta Hawks",41,"Millsap","Holiday",3.8
"0021500169",23,37,201143,0,203200,328,4.16999999999996,4.2,433.84,3,"Atlanta Hawks",41,"Horford","Holiday",3.32
"0021500169",27,58,202326,0,202326,361,3.56999999999999,3.56,280.79,3,"Sacramento Kings",39,"Cousins","Cousins",3.56
"0021500169",29,58,1626161,0,201954,397,4.09999999999999,4.16,148.32,3,"Sacramento Kings",39,"Cauley-Stein","Collison",3.32
"0021500169",30,37,200757,0,202714,402,3.38999999999999,3.44,133.22,3,"Atlanta Hawks",41,"Sefolosha","Mack",3.24
"0021500170",2,45,2730,0,201935,11,3.20000000000005,3.24,638.24,1,"Houston Rockets",43,"Howard","Harden",NA
"0021500170",2,45,2772,0,201935,11,5.95999999999992,3.32,643.16,1,"Houston Rockets",43,"Ariza","Harden",NA
"0021500170",6,45,203093,0,203093,72,9.13,5.44,314.35,1,"Houston Rockets",43,"Jones","Jones",5.04
"0021500170",6,45,203991,0,203093,73,3.66000000000003,3.84,301.12,1,"Houston Rockets",43,"Capela","Jones",3.2
"0021500170",17,45,2730,0,201147,165,8.94999999999999,3.08,512.38,2,"Houston Rockets",43,"Howard","Brewer",NA
"0021500170",23,45,203991,0,2772,236,5.06999999999999,4.72,227.37,2,"Houston Rockets",43,"Capela","Ariza",NA
"0021500170",40,45,2730,0,201147,442,4.99000000000001,4.8,477.81,4,"Houston Rockets",43,"Howard","Brewer",NA
"0021500170",43,57,203486,0,203468,481,6.06,6.08,306.32,4,"Portland Trail Blazers",44,"Plumlee","McCollum",NA
"0021500171",2,60,201627,0,201627,22,4.04999999999995,4.08,539.29,1,"Oklahoma City Thunder",44,"Morrow","Morrow",3.6
"0021500171",13,40,201583,0,201583,187,3.26999999999998,3.04,315,2,"New Orleans Pelicans",42,"Anderson","Anderson",NA
"0021500171",15,60,201627,0,203460,302,11.84,4.28,567.88,3,"Oklahoma City Thunder",44,"Morrow","Roberson",NA
"0021500171",15,60,203500,0,203460,302,12.4300000000001,4.84,564.33,3,"Oklahoma City Thunder",44,"Adams","Roberson",NA
"0021500171",16,60,201586,0,203460,305,22.7900000000001,5.36,569.47,3,"Oklahoma City Thunder",44,"Ibaka","Roberson",5.36
"0021500171",16,60,201627,0,203460,302,11.84,4.28,567.88,3,"Oklahoma City Thunder",44,"Morrow","Roberson",NA
"0021500171",16,60,203500,0,203460,305,17.6500000000001,8,564.33,3,"Oklahoma City Thunder",44,"Adams","Roberson",7.24
"0021500171",18,40,202087,0,201569,343,3.52999999999997,3.6,320.02,3,"New Orleans Pelicans",42,"Gee","Gordon",3.04
"0021500171",19,60,202683,0,201566,357,9.58000000000001,4.88,246.22,3,"Oklahoma City Thunder",44,"Kanter","Westbrook",4.36
"0021500171",22,40,201967,0,201962,421,7.20000000000005,3.6,610.26,4,"New Orleans Pelicans",42,"Cunningham","Douglas",NA
"0021500171",29,40,201569,0,201967,511,6.89,3.08,100.61,4,"New Orleans Pelicans",42,"Gordon","Cunningham",NA
"0021500172",2,43,201568,0,203914,67,4.07999999999998,4.12,293.09,1,"Denver Nuggets",43,"Gallinari","Harris",4.12
"0021500172",2,43,202702,0,203914,69,6.89999999999998,4.12,293.09,1,"Denver Nuggets",43,"Faried","Harris",3.8
"0021500172",2,43,203999,0,203914,69,8.53999999999996,4.16,293.09,1,"Denver Nuggets",43,"Jokic","Harris",4.16
"0021500172",4,59,2564,0,2446,87,4.19,4.24,191.96,1,"San Antonio Spurs",40,"Diaw","Butler",NA
"0021500172",6,59,2561,0,201988,155,9.04000000000008,9.08,613.32,2,"San Antonio Spurs",40,"West","Mills",NA
"0021500172",6,59,2564,0,201988,155,3.68000000000006,3.72,607.96,2,"San Antonio Spurs",40,"Diaw","Mills",3.64
"0021500172",9,59,200746,0,201980,260,3.12,3.16,696.32,3,"San Antonio Spurs",40,"Aldridge","Green",NA
"0021500172",10,59,1495,0,202695,272,6.08000000000004,6.12,631.39,3,"San Antonio Spurs",40,"Duncan","Leonard",NA
"0021500172",11,43,201581,0,201568,278,3.12,3.16,575.68,3,"Denver Nuggets",43,"Hickson","Gallinari",3.16
"0021500172",13,59,200746,0,201988,335,10.67,5,237.08,3,"San Antonio Spurs",40,"Aldridge","Mills",NA
"0021500172",14,59,200746,0,2564,352,3.77000000000001,3.8,144.93,3,"San Antonio Spurs",40,"Aldridge","Diaw",NA
"0021500172",17,43,203999,0,2749,381,4.56,4.6,33.04,3,"Denver Nuggets",43,"Jokic","Nelson",NA
"0021500172",20,43,203999,0,200751,405,5.48000000000002,3.32,583.63,4,"Denver Nuggets",43,"Jokic","Foye",NA
"0021500173",2,61,201960,0,200768,21,5.75999999999999,5.8,443.62,1,"Toronto Raptors",41,"Carroll","Lowry",5.4
"0021500173",2,61,202685,0,200768,23,17.31,7.08,444.9,1,"Toronto Raptors",41,"Valanciunas","Lowry",4.08
"0021500173",4,61,202685,0,200768,44,3.12,3.16,270.14,1,"Toronto Raptors",41,"Valanciunas","Lowry",NA
"0021500173",6,62,203497,0,203504,63,8.03999999999999,3.36,210.91,1,"Utah Jazz",42,"Gobert","Burke",NA
"0021500173",7,62,202344,0,202330,75,5.55999999999997,5.6,148.92,1,"Utah Jazz",42,"Booker","Hayward",5.08
"0021500173",9,61,202687,0,200768,77,6.60000000000001,3.76,118.92,1,"Toronto Raptors",41,"Biyombo","Lowry",NA
"0021500173",17,61,2449,0,2449,170,13.2,3.84,249.69,2,"Toronto Raptors",41,"Scola","Scola",NA
"0021500173",18,61,202685,0,2449,182,5.28,5.32,159.93,2,"Toronto Raptors",41,"Valanciunas","Scola",5
"0021500173",19,62,202330,0,202692,196,6.32,3.08,66.39,2,"Utah Jazz",42,"Hayward","Burks",NA
"0021500173",19,62,202344,0,202692,196,11.36,4.44,68.47,2,"Utah Jazz",42,"Booker","Burks",3.6
"0021500173",20,62,202344,0,202330,199,3.36,3.4,36.57,2,"Utah Jazz",42,"Booker","Hayward",NA
"0021500173",24,61,2449,0,201960,259,3.47999999999996,3.52,405.08,3,"Toronto Raptors",41,"Scola","Carroll",NA
"0021500173",24,61,201960,0,201960,259,3.44,3.48,400.2,3,"Toronto Raptors",41,"Carroll","Carroll",NA
"0021500173",24,61,202685,0,201960,261,4.71999999999997,4.76,393.32,3,"Toronto Raptors",41,"Valanciunas","Carroll",3.4
"0021500173",31,62,202324,0,202330,427,10.81,6.32,307.45,4,"Utah Jazz",42,"Favors","Hayward",6.08
"0021500173",31,62,203497,0,202330,427,13.01,3.6,310.17,4,"Utah Jazz",42,"Gobert","Hayward",NA
"0021500173",32,61,202685,0,200768,447,17.8,6.24,146.52,4,"Toronto Raptors",41,"Valanciunas","Lowry",6
"0021500174",4,56,2199,0,202693,22,3,3.04,509.27,1,"Phoenix Suns",41,"Chandler","Morris",NA
"0021500174",9,41,201149,0,202710,63,4.96000000000001,5,207.28,1,"Chicago Bulls",38,"Noah","Butler",NA
"0021500174",15,56,2199,0,203141,190,6.44,3.12,347.01,2,"Phoenix Suns",41,"Chandler","Teletovic",NA
"0021500174",21,41,202703,0,202703,338,5.20000000000002,4,237.65,3,"Chicago Bulls",38,"Mirotic","Mirotic",NA
"0021500174",23,41,201149,0,203926,373,3.99000000000001,4.04,74.04,3,"Chicago Bulls",38,"Noah","McDermott",NA
"0021500174",28,41,201166,0,203926,461,3.51999999999998,3.56,297.28,4,"Chicago Bulls",38,"Brooks","McDermott",NA
"0021500175",2,58,201954,0,201158,83,4.25,3.88,234.81,1,"Sacramento Kings",39,"Collison","Belinelli",NA
"0021500175",2,58,1626161,0,201158,83,4.30000000000001,4,236.09,1,"Sacramento Kings",39,"Cauley-Stein","Belinelli",NA
"0021500175",3,58,1626161,0,201158,99,6.30000000000001,3.24,139.4,1,"Sacramento Kings",39,"Cauley-Stein","Belinelli",NA
"0021500175",8,48,2547,0,204020,165,4.65000000000003,4.68,470.66,2,"Miami Heat",42,"Bosh","Johnson",NA
"0021500175",10,58,203112,0,201158,176,3.19999999999999,3.24,420.59,2,"Sacramento Kings",39,"Acy","Belinelli",NA
"0021500175",16,48,2547,0,201609,259,6.12,6.12,56.87,2,"Miami Heat",42,"Bosh","Dragic",4.36
"0021500175",18,48,202355,0,2736,317,5.20000000000005,4.28,476.54,3,"Miami Heat",42,"Whiteside","Deng",NA
"0021500175",22,58,201585,0,203463,431,6.55000000000007,3.72,633.98,4,"Sacramento Kings",39,"Koufos","McLemore",3.12
"0021500175",23,48,201177,0,1626159,468,3.80000000000001,3.84,428.26,4,"Miami Heat",42,"McRoberts","Winslow",3.84
"0021500175",24,48,201177,0,204020,470,4.63999999999999,4.68,411.99,4,"Miami Heat",42,"McRoberts","Johnson",4.2
"0021500175",25,58,201585,0,201956,473,10.88,3.44,368.13,4,"Sacramento Kings",39,"Koufos","Casspi",3.12
"0021500175",25,58,201956,0,201956,473,3.56,3.6,365.57,4,"Sacramento Kings",39,"Casspi","Casspi",3.44
"0021500175",28,58,1626161,0,201158,525,5.45000000000002,5.52,152.21,4,"Sacramento Kings",39,"Cauley-Stein","Belinelli",NA
"0021500176",1,39,202389,0,201567,5,7.32000000000005,7.36,656.32,1,"Cleveland Cavaliers",36,"Mozgov","Love",3.36
