"","X","GAME_ID","EVENTNUM","EVENTMSGTYPE","EVENTMSGACTIONTYPE","PERIOD","WCTIMESTRING","PCTIMESTRING","HOMEDESCRIPTION","NEUTRALDESCRIPTION","VISITORDESCRIPTION","SCORE","SCOREMARGIN","PERSON1TYPE","PLAYER1_ID","PLAYER1_NAME","PLAYER1_TEAM_ID","PLAYER1_TEAM_CITY","PLAYER1_TEAM_NICKNAME","PLAYER1_TEAM_ABBREVIATION","PERSON2TYPE","PLAYER2_ID","PLAYER2_NAME","PLAYER2_TEAM_ID","PLAYER2_TEAM_CITY","PLAYER2_TEAM_NICKNAME","PLAYER2_TEAM_ABBREVIATION","PERSON3TYPE","PLAYER3_ID","PLAYER3_NAME","PLAYER3_TEAM_ID","PLAYER3_TEAM_CITY","PLAYER3_TEAM_NICKNAME","PLAYER3_TEAM_ABBREVIATION","home","away","winner","loser"
"83",83,21500002,86,2,58,1,"8:18 PM","3:20",NA,NA,"MISS Thompson 16' Turnaround Hook Shot",NA,NA,5,202684,"Tristan Thompson",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"84",84,21500002,87,4,0,1,"8:18 PM","3:19","McDermott REBOUND (Off:0 Def:1)",NA,NA,NA,NA,4,203926,"Doug McDermott",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"85",85,21500002,88,2,1,1,"8:18 PM","3:08","MISS Gibson 15' Jump Shot",NA,NA,NA,NA,4,201959,"Taj Gibson",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"86",86,21500002,89,4,0,1,"8:18 PM","3:08","Noah REBOUND (Off:1 Def:2)",NA,NA,NA,NA,4,201149,"Joakim Noah",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"87",87,21500002,90,6,1,1,"8:18 PM","3:08",NA,NA,"Smith P.FOUL (P2.T3) (S.Foster)",NA,NA,5,2747,"J.R. Smith",1610612739,"Cleveland","Cavaliers","CLE",4,201149,"Joakim Noah",1610612741,"Chicago","Bulls","CHI",1,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"88",88,21500002,92,8,0,1,"8:18 PM","3:08",NA,NA,"SUB: James FOR Smith",NA,NA,5,2747,"J.R. Smith",1610612739,"Cleveland","Cavaliers","CLE",5,2544,"LeBron James",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"89",89,21500002,93,8,0,1,"8:19 PM","3:08","SUB: Snell FOR McDermott",NA,NA,NA,NA,4,203926,"Doug McDermott",1610612741,"Chicago","Bulls","CHI",4,203503,"Tony Snell",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"90",90,21500002,94,2,1,1,"8:19 PM","2:56","MISS Snell 22' Jump Shot",NA,NA,NA,NA,4,203503,"Tony Snell",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"91",91,21500002,95,4,0,1,"8:19 PM","2:55",NA,NA,"James REBOUND (Off:0 Def:4)",NA,NA,5,2544,"LeBron James",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"92",92,21500002,96,2,1,1,"8:19 PM","2:42",NA,NA,"MISS James 23' Jump Shot",NA,NA,5,2544,"LeBron James",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"93",93,21500002,97,4,0,1,"8:19 PM","2:40","BULLS Rebound",NA,NA,NA,NA,2,1610612741,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"94",94,21500002,98,9,1,1,"8:19 PM","2:40",NA,NA,"Cavaliers Timeout: Regular (Reg.1 Short 0)",NA,NA,3,1610612739,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"95",95,21500002,104,8,0,1,"8:22 PM","2:40","SUB: Rose FOR Brooks",NA,NA,NA,NA,4,201166,"Aaron Brooks",1610612741,"Chicago","Bulls","CHI",4,201565,"Derrick Rose",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"96",96,21500002,105,8,0,1,"8:22 PM","2:40","SUB: Butler FOR Moore",NA,NA,NA,NA,4,202734,"E'Twaun Moore",1610612741,"Chicago","Bulls","CHI",4,202710,"Jimmy Butler",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"97",97,21500002,108,6,1,1,"8:23 PM","2:29",NA,NA,"Jones P.FOUL (P1.T4) (B.Taylor)",NA,NA,5,2592,"James Jones",1610612739,"Cleveland","Cavaliers","CLE",4,201149,"Joakim Noah",1610612741,"Chicago","Bulls","CHI",1,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"98",98,21500002,109,6,1,1,"8:23 PM","2:18",NA,NA,"Jefferson P.FOUL (P2.PN) (S.Foster)",NA,NA,5,2210,"Richard Jefferson",1610612739,"Cleveland","Cavaliers","CLE",4,201959,"Taj Gibson",1610612741,"Chicago","Bulls","CHI",1,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"99",99,21500002,110,3,11,1,"8:23 PM","2:18","MISS Gibson Free Throw 1 of 2",NA,NA,NA,NA,4,201959,"Taj Gibson",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"100",100,21500002,111,4,1,1,"8:23 PM","2:18","BULLS Rebound",NA,NA,NA,NA,2,1610612741,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"101",101,21500002,112,8,0,1,"8:23 PM","2:18",NA,NA,"SUB: Cunningham FOR Jefferson",NA,NA,5,2210,"Richard Jefferson",1610612739,"Cleveland","Cavaliers","CLE",5,203099,"Jared Cunningham",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"102",102,21500002,113,3,12,1,"8:24 PM","2:18","Gibson Free Throw 2 of 2 (1 PTS)",NA,NA,"15 - 18","3",4,201959,"Taj Gibson",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"103",103,21500002,115,2,1,1,"8:24 PM","1:59",NA,NA,"MISS Jones 24' 3PT Jump Shot",NA,NA,5,2592,"James Jones",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"104",104,21500002,116,4,0,1,"8:24 PM","1:59","Butler REBOUND (Off:0 Def:2)",NA,NA,NA,NA,4,202710,"Jimmy Butler",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"105",105,21500002,117,6,1,1,"8:24 PM","1:59",NA,NA,"Thompson P.FOUL (P1.PN) (S.Foster)",NA,NA,5,202684,"Tristan Thompson",1610612739,"Cleveland","Cavaliers","CLE",4,202710,"Jimmy Butler",1610612741,"Chicago","Bulls","CHI",1,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"106",106,21500002,118,3,11,1,"8:24 PM","1:59","Butler Free Throw 1 of 2 (3 PTS)",NA,NA,"15 - 19","4",4,202710,"Jimmy Butler",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"107",107,21500002,120,8,0,1,"8:25 PM","1:59","SUB: Moore FOR Snell",NA,NA,NA,NA,4,203503,"Tony Snell",1610612741,"Chicago","Bulls","CHI",4,202734,"E'Twaun Moore",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"108",108,21500002,121,3,12,1,"8:25 PM","1:59","Butler Free Throw 2 of 2 (4 PTS)",NA,NA,"15 - 20","5",4,202710,"Jimmy Butler",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"109",109,21500002,123,2,1,1,"8:25 PM","1:47",NA,NA,"MISS Jones 25' 3PT Jump Shot",NA,NA,5,2592,"James Jones",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"110",110,21500002,124,4,0,1,"8:25 PM","1:46","Butler REBOUND (Off:0 Def:3)",NA,NA,NA,NA,4,202710,"Jimmy Butler",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"111",111,21500002,125,2,1,1,"8:25 PM","1:29","MISS Rose 21' Jump Shot",NA,NA,NA,NA,4,201565,"Derrick Rose",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"112",112,21500002,126,4,0,1,"8:25 PM","1:29","Gibson REBOUND (Off:1 Def:0)",NA,NA,NA,NA,4,201959,"Taj Gibson",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"113",113,21500002,127,6,1,1,"8:26 PM","1:29",NA,NA,"James P.FOUL (P1.PN) (M.Ayotte)",NA,NA,5,2544,"LeBron James",1610612739,"Cleveland","Cavaliers","CLE",4,201959,"Taj Gibson",1610612741,"Chicago","Bulls","CHI",1,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"114",114,21500002,128,3,11,1,"8:26 PM","1:29","Gibson Free Throw 1 of 2 (2 PTS)",NA,NA,"15 - 21","6",4,201959,"Taj Gibson",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"115",115,21500002,129,3,12,1,"8:26 PM","1:29","Gibson Free Throw 2 of 2 (3 PTS)",NA,NA,"15 - 22","7",4,201959,"Taj Gibson",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"116",116,21500002,131,1,98,1,"8:27 PM","1:20",NA,NA,"James 2' Cutting Layup Shot (8 PTS) (Dellavedova 1 AST)","17 - 22","5",5,2544,"LeBron James",1610612739,"Cleveland","Cavaliers","CLE",5,203521,"Matthew Dellavedova",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"117",117,21500002,132,5,8,1,"8:27 PM","1:06","Noah 3 Second Violation Turnover (P1.T2)",NA,NA,NA,NA,4,201149,"Joakim Noah",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"118",118,21500002,134,8,0,1,"8:27 PM","1:06","SUB: Mirotic FOR Noah",NA,NA,NA,NA,4,201149,"Joakim Noah",1610612741,"Chicago","Bulls","CHI",4,202703,"Nikola Mirotic",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"119",119,21500002,135,5,2,1,"8:28 PM","0:48","Rose STEAL (1 STL)",NA,"Dellavedova Lost Ball Turnover (P1.T3)",NA,NA,5,203521,"Matthew Dellavedova",1610612739,"Cleveland","Cavaliers","CLE",4,201565,"Derrick Rose",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"120",120,21500002,136,1,41,1,"8:28 PM","0:45","Moore 2' Running Layup (4 PTS) (Rose 1 AST)",NA,NA,"17 - 24","7",4,202734,"E'Twaun Moore",1610612741,"Chicago","Bulls","CHI",4,201565,"Derrick Rose",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"121",121,21500002,137,2,49,1,"8:28 PM","0:31","Gibson BLOCK (1 BLK)",NA,"MISS Cunningham  Driving Dunk",NA,NA,5,203099,"Jared Cunningham",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,4,201959,"Taj Gibson",1610612741,"Chicago","Bulls","CHI","1610612741","1610612739","1610612741","1610612739"
"122",122,21500002,138,4,0,1,"8:28 PM","0:28","Moore REBOUND (Off:0 Def:2)",NA,NA,NA,NA,4,202734,"E'Twaun Moore",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"123",123,21500002,141,2,1,1,"8:29 PM","0:11","MISS Mirotic 5' Jump Shot",NA,"Jones BLOCK (1 BLK)",NA,NA,4,202703,"Nikola Mirotic",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,5,2592,"James Jones",1610612739,"Cleveland","Cavaliers","CLE","1610612741","1610612739","1610612741","1610612739"
"124",124,21500002,142,4,0,1,"8:29 PM","0:11","BULLS Rebound",NA,NA,NA,NA,2,1610612741,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"125",125,21500002,143,1,1,1,"8:29 PM","0:05","Butler 19' Jump Shot (6 PTS)",NA,NA,"17 - 26","9",4,202710,"Jimmy Butler",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"126",126,21500002,144,2,1,1,"8:29 PM","0:00",NA,NA,"MISS Thompson 18' Jump Shot",NA,NA,5,202684,"Tristan Thompson",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"127",127,21500002,146,4,0,1,"8:29 PM","0:00",NA,NA,"Cavaliers Rebound",NA,NA,3,1610612739,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"128",128,21500002,145,13,0,1,"8:29 PM","0:00",NA,NA,NA,"17 - 26","9",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"129",129,21500002,148,12,0,2,"8:33 PM","12:00",NA,NA,NA,"17 - 26","9",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"130",130,21500002,149,2,1,2,"8:33 PM","11:41",NA,NA,"MISS Cunningham 23' Jump Shot",NA,NA,5,203099,"Jared Cunningham",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"131",131,21500002,150,4,0,2,"8:33 PM","11:40","Gibson REBOUND (Off:1 Def:1)",NA,NA,NA,NA,4,201959,"Taj Gibson",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"132",132,21500002,151,1,102,2,"8:33 PM","11:25","Rose 15' Driving Floating Bank Jump Shot (4 PTS)",NA,NA,"17 - 28","11",4,201565,"Derrick Rose",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"133",133,21500002,152,6,1,2,"8:34 PM","11:07","Snell P.FOUL (P1.T1) (S.Foster)",NA,NA,NA,NA,4,203503,"Tony Snell",1610612741,"Chicago","Bulls","CHI",5,201567,"Kevin Love",1610612739,"Cleveland","Cavaliers","CLE",1,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"134",134,21500002,153,8,0,2,"8:34 PM","11:07",NA,NA,"SUB: Smith FOR Cunningham",NA,NA,5,203099,"Jared Cunningham",1610612739,"Cleveland","Cavaliers","CLE",5,2747,"J.R. Smith",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"135",135,21500002,154,1,1,2,"8:34 PM","11:02",NA,NA,"Williams 26' 3PT Jump Shot (5 PTS) (Smith 1 AST)","20 - 28","8",5,2590,"Mo Williams",1610612739,"Cleveland","Cavaliers","CLE",5,2747,"J.R. Smith",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"136",136,21500002,155,1,79,2,"8:35 PM","10:36","Snell 15' Pullup Jump Shot (2 PTS)",NA,NA,"20 - 30","10",4,203503,"Tony Snell",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"137",137,21500002,156,1,99,2,"8:35 PM","10:21",NA,NA,"Williams 3' Cutting Finger Roll Layup Shot (7 PTS) (James 2 AST)","22 - 30","8",5,2590,"Mo Williams",1610612739,"Cleveland","Cavaliers","CLE",5,2544,"LeBron James",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"138",138,21500002,157,2,1,2,"8:35 PM","10:09","MISS Butler 24' 3PT Jump Shot",NA,NA,NA,NA,4,202710,"Jimmy Butler",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"139",139,21500002,158,4,0,2,"8:35 PM","10:08",NA,NA,"Mozgov REBOUND (Off:2 Def:2)",NA,NA,5,202389,"Timofey Mozgov",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"140",140,21500002,159,6,2,2,"8:35 PM","10:06","Snell S.FOUL (P2.T2) (B.Taylor)",NA,NA,NA,NA,4,203503,"Tony Snell",1610612741,"Chicago","Bulls","CHI",5,2544,"LeBron James",1610612739,"Cleveland","Cavaliers","CLE",1,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"141",141,21500002,160,3,11,2,"8:35 PM","10:06",NA,NA,"MISS James Free Throw 1 of 2",NA,NA,5,2544,"LeBron James",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"142",142,21500002,161,4,1,2,"8:36 PM","10:06",NA,NA,"Cavaliers Rebound",NA,NA,3,1610612739,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"143",143,21500002,162,8,0,2,"8:36 PM","10:06","SUB: Moore FOR Snell",NA,NA,NA,NA,4,203503,"Tony Snell",1610612741,"Chicago","Bulls","CHI",4,202734,"E'Twaun Moore",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"144",144,21500002,163,3,12,2,"8:36 PM","10:06",NA,NA,"MISS James Free Throw 2 of 2",NA,NA,5,2544,"LeBron James",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"145",145,21500002,165,4,0,2,"8:36 PM","10:05","Gibson REBOUND (Off:1 Def:2)",NA,NA,NA,NA,4,201959,"Taj Gibson",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"146",146,21500002,166,2,5,2,"8:36 PM","9:54","MISS Rose 2' Layup",NA,"Mozgov BLOCK (2 BLK)",NA,NA,4,201565,"Derrick Rose",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,5,202389,"Timofey Mozgov",1610612739,"Cleveland","Cavaliers","CLE","1610612741","1610612739","1610612741","1610612739"
"147",147,21500002,167,4,0,2,"8:36 PM","9:51",NA,NA,"James REBOUND (Off:0 Def:5)",NA,NA,5,2544,"LeBron James",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"148",148,21500002,168,2,42,2,"8:36 PM","9:48",NA,NA,"MISS James 3' Driving Layup",NA,NA,5,2544,"LeBron James",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"149",149,21500002,169,4,0,2,"8:36 PM","9:46","Gibson REBOUND (Off:1 Def:3)",NA,NA,NA,NA,4,201959,"Taj Gibson",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"150",150,21500002,170,2,41,2,"8:36 PM","9:42","MISS Rose 2' Running Layup",NA,NA,NA,NA,4,201565,"Derrick Rose",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"151",151,21500002,172,4,0,2,"8:36 PM","9:41","Butler REBOUND (Off:1 Def:3)",NA,NA,NA,NA,4,202710,"Jimmy Butler",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"152",152,21500002,171,1,72,2,"8:36 PM","9:41","Butler 1' Putback Layup (8 PTS)",NA,NA,"22 - 32","10",4,202710,"Jimmy Butler",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"153",153,21500002,173,2,1,2,"8:37 PM","9:18","Gasol BLOCK (2 BLK)",NA,"MISS Mozgov 5' Jump Shot",NA,NA,5,202389,"Timofey Mozgov",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,4,2200,"Pau Gasol",1610612741,"Chicago","Bulls","CHI","1610612741","1610612739","1610612741","1610612739"
"154",154,21500002,174,4,0,2,"8:37 PM","9:18",NA,NA,"Cavaliers Rebound",NA,NA,3,1610612739,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"155",155,21500002,175,6,3,2,"8:37 PM","9:18","Gibson L.B.FOUL (P1.T3) (M.Ayotte)",NA,NA,NA,NA,4,201959,"Taj Gibson",1610612741,"Chicago","Bulls","CHI",5,201567,"Kevin Love",1610612739,"Cleveland","Cavaliers","CLE",1,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"156",156,21500002,177,8,0,2,"8:37 PM","9:18","SUB: Brooks FOR Rose",NA,NA,NA,NA,4,201565,"Derrick Rose",1610612741,"Chicago","Bulls","CHI",4,201166,"Aaron Brooks",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"157",157,21500002,178,2,40,2,"8:37 PM","9:02","Gibson BLOCK (2 BLK)",NA,"MISS Love 3' Layup",NA,NA,5,201567,"Kevin Love",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,4,201959,"Taj Gibson",1610612741,"Chicago","Bulls","CHI","1610612741","1610612739","1610612741","1610612739"
"158",158,21500002,179,4,0,2,"8:37 PM","9:01","Gibson REBOUND (Off:1 Def:4)",NA,NA,NA,NA,4,201959,"Taj Gibson",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"159",159,21500002,180,2,1,2,"8:38 PM","8:46","MISS Gasol 13' Jump Shot",NA,NA,NA,NA,4,2200,"Pau Gasol",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"160",160,21500002,181,4,0,2,"8:38 PM","8:44",NA,NA,"James REBOUND (Off:0 Def:6)",NA,NA,5,2544,"LeBron James",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"161",161,21500002,182,2,79,2,"8:38 PM","8:36",NA,NA,"MISS James 25' 3PT Pullup Jump Shot",NA,NA,5,2544,"LeBron James",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"162",162,21500002,183,4,0,2,"8:38 PM","8:35",NA,NA,"Love REBOUND (Off:3 Def:2)",NA,NA,5,201567,"Kevin Love",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"163",163,21500002,184,2,42,2,"8:38 PM","8:26","Butler BLOCK (1 BLK)",NA,"MISS James 2' Driving Layup",NA,NA,5,2544,"LeBron James",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,4,202710,"Jimmy Butler",1610612741,"Chicago","Bulls","CHI","1610612741","1610612739","1610612741","1610612739"
"164",164,21500002,185,4,0,2,"8:38 PM","8:24","Moore REBOUND (Off:0 Def:3)",NA,NA,NA,NA,4,202734,"E'Twaun Moore",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"165",165,21500002,186,2,1,2,"8:38 PM","8:18","MISS Butler 19' Jump Shot",NA,NA,NA,NA,4,202710,"Jimmy Butler",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
